,genes
11130,DNAJC30
11131,SPRYD4
11132,VPS37D
11133,SYNE3
11134,CLK2
11135,LPCAT4
11136,SLCO3A1
11137,ZNF575
11138,WDR25
11139,SGF29
11140,PLA2G16
11141,DIRAS1
11142,PHLDB3
11143,PRR15
11144,GNG7
11145,USF3
11146,CNBD1
11147,KBTBD11
11148,B3GNT5
11149,LMNB2
11150,RMDN1
11151,MEX3C
11152,RNF152
11153,MYO1D
11154,FOXL1
11155,LRRC37A
11156,FOXC2
11157,BDNF
11158,CCDC121
11159,ACSF3
11160,BOK
11161,C8orf59
11162,CDK5R1
11163,NCKAP5
11164,RUFY1
11165,BASP1
11166,LRRC37A3
11167,VSIG10
11168,IRX5
11169,METRNL
11170,FAM91A1
11171,WSB2
11172,GRIN1
11173,SOX11
11174,TYMS
11175,PXMP2
11176,TCEANC
11177,PNMA1
11178,MAMSTR
11179,ANKLE2
11180,C8G
11181,FUT2
11182,EFCAB5
11183,MUC20
11184,THAP4
11185,NFATC2IP
11186,FIBIN
11187,FAM89B
11188,SHMT1
11189,DPP7
11190,SEC24C
11191,SMCR8
11192,MTHFR
11193,C19orf18
11194,DEAF1
11195,MTX3
11196,TMEM80
11197,SIX5
11198,FBXO46
11199,ZDHHC13
11200,SLC38A9
11201,ACER2
11202,WDR73
11203,POLE
11204,SCN4B
11205,RHOG
11206,EPS8L2
11207,ZDHHC22
11208,ANO6
11209,ZBTB34
11210,NUDT4B
11211,FAM210A
11212,TALDO1
11213,ULK1
11214,RIMKLA
11215,CLVS1
11216,RPS6KA3
11217,B3GNT8
11218,PUS1
11219,CHD9
11220,GATD1
11221,TRIM72
11222,MAN1B1
11223,KCNA3
11224,FZD8
11225,GJD4
11226,TOP3A
11227,CASKIN2
11228,ZBTB38
11229,CCDC71
11230,LRRN4CL
11231,TIMM22
11232,HIC1
11233,PPFIA3
11234,MAGEF1
11235,PAWR
11236,TGIF1
11237,MIEF2
11238,NIM1K
11239,ERICH5
11240,NR2C2
11241,ACOT4
11242,CAVIN1
11243,ARIH2
11244,ZBTB33
11245,IRX3
11246,RPRM
11247,SLC25A22
11248,RABEP2
11249,NHLH2
11250,ATOX1
11251,TBL1XR1
11252,SAMD12
11253,C18orf32
11254,PIDD1
11255,ZNF491
11256,RPLP2
11257,HASPIN
11258,JUN
11259,CSTF2T
11260,PGBD5
11261,GBA
11262,ACAD9
11263,IL17RA
11264,PNPLA2
11265,MBOAT4
11266,AGTRAP
11267,SRRM3
11268,THAP5
11269,CRACR2B
11270,DNAJC28
11271,CD151
11272,POLR2L
11273,FAM20C
11274,NECTIN3
11275,ANXA2R
11276,TMEM94
11277,FLII
11278,SOX12
11279,HNRNPA0
11280,MYOZ1
11281,KCNJ10
11282,CHID1
11283,ZNF620
11284,ZNF518A
11285,TMEM187
11286,SVBP
11287,ZNF619
11288,CCDC184
11289,AP3S1
11290,GRB2
11291,ZBTB41
11292,UBE2N
11293,ARL6IP6
11294,ZNF354C
11295,MAMDC4
11296,CENPBD1
11297,BET1L
11298,RPS27
11299,RIC8A
11300,IMP3
11301,ASB8
11302,ODF3B
11303,DPY19L2
11304,LRRC75B
11305,DMAP1
11306,CALHM5
11307,IMPDH2
11308,MLF1
11309,NDUFAF3
11310,C2orf69
11311,GRAMD1C
11312,STAP2
11313,TSSK6
11314,BOLA1
11315,PDE4DIP
11316,DDX10
11317,NDUFV2
11318,DALRD3
11319,ZNF114
11320,ZNF518B
11321,LCORL
11322,PARD6G
11323,SH2B1
11324,ZC3H12D
11325,VN1R1
11326,KDELC2
11327,PLEC
11328,PRSS36
11329,ZNF543
11330,TMEM151B
11331,GALNT11
11332,WDR6
11333,GEN1
11334,TMPRSS9
11335,AQP11
11336,TMEM11
11337,ZNF354B
11338,SHISA3
11339,ZFAND2A
11340,PLEKHM3
11341,ZNF223
11342,FAM220A
11343,DNAJC22
11344,NEUROG2
11345,BEND3
11346,NT5DC1
11347,GLDC
11348,COX14
11349,MCMDC2
11350,P4HTM
11351,DTX3
11352,KLHL11
11353,AMBN
11354,CTXN1
11355,SLC25A20
11356,CA8
11357,EPM2AIP1
11358,ERBB4
11359,MAF
11360,CTNNBIP1
11361,GTPBP6
11362,ERN1
11363,GPR35
11364,CSRNP3
11365,ZNF713
11366,PARP10
11367,DYNAP
11368,SUZ12
11369,NSUN3
11370,KCTD12
11371,DHFR2
11372,RPP25
11373,GRINA
11374,COX5A
11375,ERFE
11376,FAM219B
11377,ZHX2
11378,CPN2
11379,CPNE7
11380,C5orf46
11381,RIIAD1
11382,MPI
11383,TRIM73
11384,TMEM52
11385,EFCAB13
11386,MSC
11387,APOLD1
11388,RFLNA
11389,EXOSC4
11390,DPY19L3
11391,TAF7
11392,ZNF852
11393,FOXE1
11394,PFAS
11395,HYI
11396,C17orf62
11397,ZNF552
11398,SMIM10L2A
11399,GAK
11400,ZBTB7A
11401,TUFM
11402,RMI1
11403,CTC1
11404,FBXO34
11405,SELENOW
11406,EIF3K
11407,MRFAP1L1
11408,SNX18
11409,AURKB
11410,C14orf39
11411,MRFAP1
11412,C3orf38
11413,TMEM107
11414,RRS1
11415,EXOC3L1
11416,RCC2
11417,ZFP42
11418,CCDC89
11419,DPM3
11420,CYC1
11421,PER1
11422,TMTC2
11423,HES7
11424,FARSA
11425,SPTY2D1
11426,C10orf67
11427,SAMD4B
11428,ALOXE3
11429,EDC3
11430,TCAIM
11431,FUCA1
11432,GGN
11433,ZNF664
11434,CALR
11435,MAGED1
11436,GVQW3
11437,LDLRAD3
11438,SMCO3
11439,RAD23A
11440,GADD45GIP1
11441,DAND5
11442,PTPN11
11443,FAM156B
11444,WSCD1
11445,RAB39A
11446,CLK3
11447,HLA-DQB1
11448,GATA2
11449,ARID3B
11450,TMEM31
11451,PACS2
11452,ELMOD2
11453,EGR3
11454,CATSPERE
11455,GPC5
11456,VWA1
11457,GEMIN4
11458,FJX1
11459,KLHL28
11460,MKRN3
11461,ZBTB18
11462,C14orf28
11463,ALOX12B
11464,SHARPIN
11465,LBX2
11466,DNHD1
11467,HTR1D
11468,GCC1
11469,LSMEM2
11470,RNF151
11471,CIITA
11472,ZFPM1
11473,PLD6
11474,GRM8
11475,CDC42EP4
11476,OR6C4
11477,ZBTB42
11478,LACC1
11479,MAF1
11480,RPRML
11481,APOBEC3B
11482,PIPOX
11483,ATOH7
11484,MYADM
11485,MRGPRX3
11486,MROH1
11487,SERTAD2
11488,AKAP5
11489,NKPD1
11490,GIPC3
11491,RNF227
11492,CITED4
11493,NLRP11
11494,TIGD5
11495,PDXDC1
11496,ZNF154
11497,R3HDM2
11498,B3GNT3
11499,SEPHS2
11500,GPBAR1
11501,ZNF784
11502,C14orf119
11503,BBS10
11504,FIZ1
11505,PUF60
11506,SSC5D
11507,DCTPP1
11508,ZNF771
11509,TSHZ1
11510,PSTK
11511,SOCS4
11512,ZADH2
11513,ZNF48
11514,C3orf80
11515,TMEM150B
11516,ANKRD18A
11517,WFDC11
11518,TMEM86B
11519,SEPT1
11520,TRNAU1AP
11521,EXOC3
11522,TDRD6
11523,LYNX1
11524,MED14
11525,FAHD1
11526,TDRP
11527,RCC1
11528,MYLPF
11529,PRKRA
11530,ZNRF2
11531,RRH
11532,SLC9A4
11533,ZNF816
11534,FGD6
11535,PLD5
11536,OAZ2
11537,PNPLA1
11538,ALX1
11539,CCDC43
11540,MEIOC
11541,FZD2
11542,TIGD2
11543,MTURN
11544,ZNF609
11545,PAK2
11546,CCDC66
11547,MCFD2
11548,HARBI1
11549,C11orf71
11550,SERTM1
11551,GAS1
11552,ARHGAP45
11553,ZNF571
11554,GLIPR1L2
11555,MIGA1
11556,NRIP1
11557,BHLHA15
11558,RNF182
11559,HIST1H2AC
11560,SKIDA1
11561,HIST1H2BC
11562,MB21D2
11563,SSTR2
11564,ZNF594
11565,PCGF5
11566,MAB21L1
11567,YOD1
11568,TMEM64
11569,CHRM4
11570,SHISA2
11571,S1PR5
11572,GPR157
11573,CHST13
11574,SLC36A4
11575,ZDHHC20
11576,ZFP3
11577,ARSJ
11578,HOXC9
11579,MAP3K15
11580,PPA1
11581,HOXC10
11582,PSMG4
11583,BHLHE22
11584,MAP6D1
11585,ZNF443
11586,GREM2
11587,C11orf42
11588,SSR4
11589,CAPS2
11590,ZNF792
11591,CUEDC1
11592,SCRIB
11593,KCTD2
11594,D2HGDH
11595,OXTR
11596,CMTR2
11597,FAM83H
11598,ZNF572
11599,ST20
11600,PITPNB
11601,TCEAL8
11602,OR52E4
11603,LRRC57
11604,MRPL14
11605,GPR137C
11606,BBS12
11607,ZFP82
11608,LSMEM1
11609,NQO1
11610,AEN
11611,FKRP
11612,TRAPPC5
11613,RPH3AL
11614,SLC25A42
11615,METTL23
11616,SLC26A11
11617,HIGD1A
11618,MAPK15
11619,EHMT1
11620,F2R
11621,ZNF707
11622,NPM1
11623,PJA1
11624,DHTKD1
11625,HIST3H2A
11626,ZNF746
11627,POLR2A
11628,SLC25A41
11629,TMEM136
11630,FRAT2
11631,TMEM102
11632,TMEM132E
11633,ZNF322
11634,NME9
11635,LRRC75A
11636,CFAP65
11637,DDX60L
11638,SYNE4
11639,OGFOD3
11640,WASHC1
11641,UTS2R
11642,AATK
11643,DDN
11644,ZNF467
11645,SOX2
11646,ZNF678
11647,TMEM45A
11648,RAP2B
11649,ZBTB2
11650,RNF135
11651,ACBD4
11652,SGSH
11653,FANCB
11654,SETD2
11655,MEX3D
11656,MRPS23
11657,GPR135
11658,SLX1B
11659,P2RY13
11660,ZFP41
11661,PHLDA2
11662,HKR1
11663,PLAG1
11664,YIPF6
11665,OR5T2
11666,C3orf58
11667,C5orf30
11668,AMIGO1
11669,GPR3
11670,ODF3L2
11671,OR5AS1
11672,SIAH2
11673,COPG1
11674,ADGRB1
11675,SLC9A9
11676,LSM10
11677,RELL1
11678,RFX7
11679,SLC35C1
11680,RNF41
11681,SLC2A4
11682,IBA57
11683,CLDN7
11684,ZNF329
11685,ZNF101
11686,C5orf24
11687,ADO
11688,COA4
11689,OR4P4
11690,PRKAG1
11691,GINS3
11692,MRPS11
11693,SNRPE
11694,RTKN2
11695,PNMA8A
11696,CHST15
11697,IDH2
11698,OR52A1
11699,TMEM259
11700,WRB
11701,TNRC18
11702,DEXI
11703,NOP10
11704,FAM89A
11705,TDRKH
11706,ZNF708
11707,IST1
11708,ERCC6L2
11709,MRPL41
11710,CREB3L2
11711,P2RY8
11712,UNC5C
11713,TSEN54
11714,RGMA
11715,ASB18
11716,UBA7
11717,MRPS16
11718,RAD51B
11719,LDOC1
11720,ARL6IP4
11721,EXT1
11722,SHMT2
11723,MOB2
11724,ATP6AP2
11725,CYB5D1
11726,BACE2
11727,UBE2E2
11728,SYNM
11729,PRR34
11730,FIGN
11731,B4GALNT4
11732,AP1S2
11733,C8orf33
11734,DCAF4L1
11735,SPACA6
11736,ZSCAN22
11737,KCNJ14
11738,FBXL6
11739,C1S
11740,GLTPD2
11741,KBTBD3
11742,YBEY
11743,CLN8
11744,PLCXD1
11745,NXPH4
11746,CACNB4
11747,TRAPPC6B
11748,PGBD4
11749,NPLOC4
11750,TEX19
11751,TSHZ2
11752,EXOC7
11753,KPNA2
11754,XKRX
11755,CEP97
11756,FES
11757,GLRX5
11758,FAM104B
11759,MXRA7
11760,LIMK2
11761,MFSD5
11762,RNASE10
11763,ADI1
11764,RWDD4
11765,SATB1
11766,NXPH3
11767,CSF1R
11768,EPHB3
11769,SNORC
11770,TRAK1
11771,TSPAN10
11772,OR2V2
11773,PLCB1
11774,SKA2
11775,CCDC172
11776,NTM
11777,TTC3
11778,KCNB2
11779,PPP1R27
11780,BRICD5
11781,GALR2
11782,IGIP
11783,TSKU
11784,CMC4
11785,ANXA2
11786,RGS6
11787,HOXB4
11788,SLC35D3
11789,PAQR7
11790,MAFA
11791,NGRN
11792,GRID1
11793,RPS17
11794,HCAR2
11795,CRIP2
11796,DDX28
11797,ACBD3
11798,C16orf72
11799,VMO1
11800,ALG12
11801,LCK
11802,COL18A1
11803,RBM10
11804,RPL35A
11805,RGS7
11806,SLC25A18
11807,ZNF721
11808,TCEAL7
11809,C11orf54
11810,CEP63
11811,SRPRA
11812,EWSR1
11813,ODF3L1
11814,HMGN4
11815,SPATA13
11816,GJC1
11817,CNOT10
11818,MTA1
11819,CADM1
11820,ZNF320
11821,C12orf60
11822,PYCR1
11823,NAA38
11824,SPNS2
11825,AP2A2
11826,SLC8A1
11827,SLC25A21
11828,ABAT
11829,SLC25A10
11830,CAMK1D
11831,RGPD6
11832,LYSMD4
11833,IGSF5
11834,NKX2-5
11835,AFMID
11836,GAS6
11837,NEB
11838,BEGAIN
11839,GPC6
11840,ARHGEF37
11841,FAM43B
11842,CALHM3
11843,CEP57L1
11844,GPR19
11845,GJD3
11846,RABIF
11847,FANCF
11848,SMDT1
11849,C2CD4C
11850,CHST6
11851,RUVBL2
11852,GDPGP1
11853,CTNNA3
11854,RIMBP3C
11855,PRR36
11856,PTTG1IP
11857,DDX41
11858,ABHD16B
11859,PLGLB1
11860,DAZAP2
11861,CCBE1
11862,SELENOF
11863,PRSS40A
11864,TMEM121B
11865,ZNF623
11866,EPHA10
11867,CCDC125
11868,BOLA2
11869,BCOR
11870,JRKL
11871,CABCOCO1
11872,KIAA2026
11873,FHL3
11874,PMCH
11875,C19orf71
11876,CCDC159
11877,RIPK4
11878,LRIT3
11879,NPIPA1
11880,SF3A3
11881,TRIM61
11882,GTF2H2C
11883,ASB7
11884,SH2D7
11885,TREX2
11886,GPR132
11887,MX2
11888,EP400
11889,MEX3B
11890,FAM46C
11891,COA5
11892,UTP11
11893,PSMG1
11894,PRR14L
11895,SERHL2
11896,PCBP3
11897,SETD3
11898,TNFAIP8L3
11899,ZNRF3
11900,FBXL7
11901,TANGO2
11902,HIST2H3D
11903,SFXN4
11904,MRPL54
11905,ZNF438
11906,HMCES
11907,DGCR6
11908,C11orf88
11909,ZNF530
11910,NDUFB1
11911,KLHL25
11912,TRMT12
11913,GPR1
11914,BMP8A
11915,ALYREF
11916,RFLNB
11917,EFHC2
11918,NOG
11919,UPP1
11920,TRIM52
11921,LHFPL6
11922,CMTM4
11923,TMEM50A
11924,TBK1
11925,CBX6
11926,MACC1
11927,TBL3
11928,KREMEN1
11929,TRAIP
11930,CHEK2
11931,KCTD16
11932,B3GALT5
11933,ZNF703
11934,SLC35F3
11935,KCTD8
11936,C9orf66
11937,TUBA8
11938,NPIPA5
11939,EMILIN3
11940,OLFML1
11941,RBM12B
11942,LIN9
11943,BTBD9
11944,NUDT14
11945,KIRREL1
11946,IQGAP3
11947,TOB2
11948,SCN5A
11949,ARSI
11950,SRARP
11951,AC138969.1
11952,TTC32
11953,DNAH2
11954,PRKX
11955,KMT5A
11956,SMTN
11957,NPW
11958,PP2D1
11959,COA3
11960,ST6GALNAC3
11961,PTP4A2
11962,ACTG1
11963,DENND5A
11964,DIABLO
11965,VPS33B
11966,TBX1
11967,ADAP2
11968,UQCR10
11969,FAM120C
11970,EIF3C
11971,CLDN5
11972,NIPSNAP1
11973,LRTOMT
11974,ADRA2C
11975,NR2C2AP
11976,CRELD2
11977,OR1D2
11978,SCFD2
11979,UBE2F
11980,GPR173
11981,PPP1R2
11982,TSPYL2
11983,GOLGA6L4
11984,PGP
11985,C22orf46
11986,SNRNP35
11987,IRAK1
11988,CMSS1
11989,OLIG1
11990,PCDH9
11991,ACOT1
11992,OAF
11993,ALDH1A3
11994,CDR1
11995,HIST2H2AC
11996,HIST2H2AB
11997,POU6F1
11998,TM2D3
11999,TSSC4
12000,PRKD1
12001,ZDHHC23
12002,SRPK3
12003,SLIT3
12004,EFNA5
12005,KRTAP19-1
12006,HIST1H1B
12007,PKP3
12008,MAP7D2
12009,CSF1
12010,ACTRT3
12011,PLA2G6
12012,MAML2
12013,SS18L1
12014,TOP1MT
12015,COPB2
12016,THAP7
12017,KNTC1
12018,CCR10
12019,WDR27
12020,TXNRD2
12021,FOXO4
12022,POU3F2
12023,PTP4A3
12024,FOXD4L1
12025,TMEM255B
12026,PROS1
12027,HDDC3
12028,BEX5
12029,ZFP1
12030,CEND1
12031,SOCS3
12032,XPOT
12033,TMEM173
12034,PDE4B
12035,FAM19A3
12036,SNN
12037,NELL2
12038,KRBA2
12039,MED12
12040,ZNF93
12041,SEPT9
12042,FOXD4L4
12043,CDCA2
12044,AMER1
12045,ZBTB40
12046,HIST2H2BE
12047,SEPT5
12048,EIF4ENIF1
12049,LRRC26
12050,RNLS
12051,FAM110C
12052,ATL3
12053,NDUFA12
12054,SMIM10
12055,UBE2G2
12056,SATL1
12057,OSBP2
12058,ZBTB7C
12059,APOO
12060,PRR16
12061,TMED9
12062,TMEM186
12063,SDR42E1
12064,RBM33
12065,ARMCX2
12066,BTBD6
12067,H1FX
12068,RBM43
12069,SUMO3
12070,IMMP2L
12071,JAG2
12072,FMNL1
12073,NUTM2A
12074,PTRHD1
12075,WT1
12076,ZFP90
12077,FAM227A
12078,NOC4L
12079,USP18
12080,NDUFA6
12081,CHRM5
12082,TMEM121
12083,SIVA1
12084,BRI3BP
12085,DGAT1
12086,RFX6
12087,ROBO2
12088,AP3M1
12089,F8
12090,CA13
12091,UBOX5
12092,MAFF
12093,BRF1
12094,SEMA4B
12095,SPDYE16
12096,CIB1
12097,ANKS1B
12098,NELFA
12099,EFCAB10
12100,FLRT2
12101,INTS5
12102,RPS27L
12103,MANEAL
12104,ADSSL1
12105,FAF1
12106,FAM43A
12107,NSMCE3
12108,HSF1
12109,C6orf120
12110,PURA
12111,HIST1H2BL
12112,INPP5J
12113,MIXL1
12114,LRRC37B
12115,DDX51
12116,NOMO2
12117,SIGIRR
12118,NRBP2
12119,IFITM2
12120,TNFAIP2
12121,ZNF445
12122,PGBD2
12123,TCEAL9
12124,RAB11B
12125,PRMT3
12126,GP1BA
12127,PRPF39
12128,PPIL6
12129,ZNF74
12130,KIAA0825
12131,UBALD2
12132,CDNF
12133,NOTUM
12134,ZBTB37
12135,NUPR2
12136,IL3RA
12137,CCDC137
12138,ARL15
12139,CDK10
12140,SOCS1
12141,TCN2
12142,GAS2L1
12143,ATP6V0A2
12144,PRKN
12145,TEDC1
12146,HS6ST3
12147,HGS
12148,TNFAIP8L1
12149,RAD51D
12150,OR7A17
12151,MAPK11
12152,SP140L
12153,MRPL30
12154,TARSL2
12155,SMYD3
12156,METTL7A
12157,IFNLR1
12158,SH3BGR
12159,FAM174B
12160,ZSWIM9
12161,TMEM179B
12162,GPRIN3
12163,PARPBP
12164,STAC3
12165,ROR1
12166,MUC1
12167,FAAP100
12168,L3MBTL1
12169,BRCC3
12170,FAM131C
12171,LMNTD2
12172,PRKG1
12173,NR2F2
12174,TLCD2
12175,LSAMP
12176,AHNAK2
12177,OLFML2A
12178,SP1
12179,MRPL40
12180,DBX2
12181,PDIA2
12182,PCGF3
12183,LMLN
12184,P4HB
12185,PSMD13
12186,PBX1
12187,NDUFA4L2
12188,SHC4
12189,ZFP36L1
12190,UBE2L3
12191,BRWD1
12192,PMEL
12193,SYN3
12194,POU3F1
12195,SNAI3
12196,ZBTB3
12197,LYG2
12198,PRAME
12199,MYBL1
12200,MOSMO
12201,DRG1
12202,ANKFY1
12203,YTHDF3
12204,ZNF696
12205,NRG3
12206,IFIT1
12207,CXorf38
12208,KCNQ5
12209,ADAMTSL5
12210,KCNIP4
12211,MORF4L1
12212,NLRP9
12213,WDR53
12214,DMWD
12215,SLC52A2
12216,PIGP
12217,IKZF1
12218,PCYT2
12219,NAT8L
12220,BCAP31
12221,ARL17A
12222,GNB1L
12223,DNAH14
12224,NPIPB4
12225,ZNF829
12226,TMPRSS11B
12227,THNSL1
12228,ATP6V0C
12229,IFITM1
12230,LAMP1
12231,POMK
12232,C16orf54
12233,KLHDC8B
12234,SETD4
12235,PTCH1
12236,RTN4RL1
12237,CALHM1
12238,RNPC3
12239,ZNF267
12240,IRS2
12241,C7orf61
12242,FAM186A
12243,SHOX
12244,BICD2
12245,TMLHE
12246,PLK5
12247,RASA3
12248,LRCH3
12249,NDUFA13
12250,ZNF566
12251,ZNF529
12252,ZNF284
12253,DLEU7
12254,TAL2
12255,AIDA
12256,C15orf41
12257,ZPBP2
12258,GSAP
12259,ARGFX
12260,CYP2R1
12261,ANKRD46
12262,PIP5K1C
12263,ZBTB6
12264,C2orf76
12265,POLR3C
12266,UBL4B
12267,WWOX
12268,CCDC84
12269,BCL9L
12270,POLR1D
12271,KIF18B
12272,ZNRF1
12273,SAPCD2
12274,EDARADD
12275,SLC51B
12276,MARC1
12277,SOWAHB
12278,BLOC1S4
12279,ZNF749
12280,KLHL32
12281,MKL2
12282,ZNF17
12283,KDM4D
12284,TOR3A
12285,GABRA5
12286,PPP1CC
12287,ZNF555
12288,NAP1L3
12289,PRELID2
12290,BACE1
12291,RGS9BP
12292,TMEM212
12293,SLC36A2
12294,RXRA
12295,ANKRD37
12296,NUDT17
12297,KIAA1024L
12298,ZNF75D
12299,CYP4X1
12300,KRT10
12301,NKRF
12302,GLDN
12303,KPNA4
12304,ZNF501
12305,ZNF197
12306,FAM228A
12307,NAP1L2
12308,RPS23
12309,GNG2
12310,BTN3A2
12311,PCLO
12312,INSIG1
12313,C5orf38
12314,ZNF396
12315,TMEM222
12316,ARHGAP30
12317,SEPT10
12318,FAM86B1
12319,SMYD4
12320,FOXD2
12321,GPATCH8
12322,CEACAM19
12323,NF2
12324,SMIM29
12325,UBE2H
12326,HPDL
12327,KATNA1
12328,FSD2
12329,ARAP1
12330,KIF24
12331,PDE2A
12332,PRR5
12333,ZFP91
12334,C17orf58
12335,BCDIN3D
12336,CYP27C1
12337,LYRM7
12338,CFAP73
12339,CCDC73
12340,BCR
12341,OR10H1
12342,MPPED1
12343,FSCN2
12344,SPIN4
12345,SPIN2B
12346,FOXE3
12347,HYAL3
12348,VSIG10L
12349,ZNF397
12350,ZSCAN30
12351,TPCN1
12352,HEXIM1
12353,SELENOV
12354,TRABD2A
12355,PDZD7
12356,POFUT2
12357,QRFPR
12358,MAPT
12359,ERCC6L
12360,TMEM17
12361,C1QL4
12362,RTN4RL2
12363,ZDHHC17
12364,ZNF395
12365,PPARA
12366,TMEM232
12367,FAM183A
12368,EFCAB6
12369,KRTAP19-5
12370,KANK3
12371,EMID1
12372,RHD
12373,ESPN
12374,PTRH1
12375,KRTAP21-2
12376,TMPRSS6
12377,TMEM216
12378,RPS19BP1
12379,C3orf70
12380,TEAD1
12381,PLCD1
12382,CCK
12383,ENTPD5
12384,MITF
12385,HEATR4
12386,NAP1L1
12387,CMC1
12388,SLIT1
12389,LYPD6
12390,AKR1C1
12391,VSTM2B
12392,FOXD3
12393,RNF220
12394,SHTN1
12395,AL162231.1
12396,ZNF546
12397,TSPYL4
12398,MT1X
12399,GCNT1
12400,SESTD1
12401,FNBP1
12402,DYNC2H1
12403,MAGED4B
12404,BCAM
12405,RSBN1L
12406,EPOR
12407,FAM9C
12408,TAF9B
12409,MAGI2
12410,CHP1
12411,C11orf96
12412,KCNJ11
12413,CDHR4
12414,COL4A1
12415,PTMA
12416,HSPA14
12417,ATP13A5
12418,SIRT7
12419,IFT140
12420,AGMO
12421,SBK2
12422,TLR5
12423,USP7
12424,NANOS3
12425,NHLRC1
12426,PLEKHN1
12427,ZNF385C
12428,MAGEH1
12429,TET3
12430,ZNF286A
12431,ISG15
12432,EXD3
12433,C17orf97
12434,ZKSCAN4
12435,DHRS4L2
12436,SAMD11
12437,PERM1
12438,VMAC
12439,ERC2
12440,B3GLCT
12441,ERAS
12442,TRPV2
12443,CXorf67
12444,C2orf88
12445,TMEM203
12446,THSD4
12447,DNAJB13
12448,GABRD
12449,TCEA1
12450,NHEJ1
12451,FANCA
12452,SECISBP2
12453,C9orf153
12454,SSX7
12455,SEMA4D
12456,LIN28B
12457,DNAH17
12458,MCRS1
12459,FANCM
12460,ZNF70
12461,CARD9
12462,ZFP69B
12463,SOWAHD
12464,ZFP69
12465,HELT
12466,TMEM220
12467,HIST1H1C
12468,PLSCR3
12469,EIF4EBP1
12470,P2RX2
12471,CCDC157
12472,TTC24
12473,FAM122A
12474,PALM3
12475,SHISA7
12476,C2orf66
12477,CYHR1
12478,COL14A1
12479,DNER
12480,KLHL17
12481,ZSCAN23
12482,RINL
12483,OR7D2
12484,MORN2
12485,UBQLN2
12486,RILPL1
12487,ZNF490
12488,NRN1L
12489,ARL4C
12490,TMEM221
12491,RAB42
12492,WNT7B
12493,C11orf95
12494,GPR89B
12495,MESP2
12496,EYS
12497,C6orf132
12498,OR2AG2
12499,MAPK12
12500,NUTM2G
12501,COL4A5
12502,AGRN
12503,NHS
12504,FAM166A
12505,TMPPE
12506,ZNF626
12507,SMTNL2
12508,ZC3H6
12509,LAMTOR4
12510,PRKAR1B
12511,NUTM2B
12512,NCR3LG1
12513,DCUN1D3
12514,ZNF793
12515,TUBB4B
12516,AGAP4
12517,COMMD6
12518,HYKK
12519,C15orf62
12520,ZNF383
12521,HES4
12522,ZNF669
12523,CENPP
12524,PLSCR1
12525,C3orf62
12526,ENO4
12527,ZNF559
12528,SBK1
12529,SLC38A3
12530,GTF2F2
12531,FAM92A
12532,FOCAD
12533,PRR19
12534,ZP3
12535,CHM
12536,BLOC1S5
12537,CERKL
12538,IER5L
12539,H2AFX
12540,INSC
12541,C19orf54
12542,LCTL
12543,NCCRP1
12544,KRTDAP
12545,COL25A1
12546,FAM83G
12547,SRSF10
12548,HBA2
12549,DUSP28
12550,CCDC9B
12551,NBR1
12552,OR2G6
12553,RALGAPA2
12554,NDOR1
12555,FBLL1
12556,NKAIN2
12557,PAQR9
12558,CFAP54
12559,CLN3
12560,FAM72B
12561,ASAH2
12562,SUMO2
12563,NANOS1
12564,HMX3
12565,ZNF177
12566,RTL6
12567,DPYD
12568,S100A16
12569,PTAR1
12570,CC2D2B
12571,SAXO2
12572,RHCE
12573,C2orf80
12574,PARVB
12575,SLC4A5
12576,UROS
12577,ZDHHC9
12578,ZBED6CL
12579,QRFP
12580,SMIM15
12581,OSTN
12582,FAM221A
12583,TMEM120B
12584,RBM34
12585,NOXA1
12586,TMEM198
12587,FZD9
12588,SPRED3
12589,SKOR1
12590,PRELP
12591,ZNF548
12592,MTF1
12593,TMEM201
12594,NHLRC3
12595,HMX2
12596,ZDHHC11
12597,CALHM6
12598,CNR2
12599,SLX4
12600,ENTPD8
12601,RPL14
12602,BEND4
12603,ZNF563
12604,TMC3
12605,FBF1
12606,KLRG2
12607,MSL1
12608,AC099489.1
12609,LRRK2
12610,TRMT2B
12611,HACD4
12612,FAM120AOS
12613,UTS2B
12614,NOC2L
12615,NELFB
12616,LIPI
12617,LRRC66
12618,ZNF292
12619,HUS1B
12620,KCTD21
12621,SBSN
12622,ADAT2
12623,VHLL
12624,ZNF567
12625,NDUFA4
12626,ALKBH2
12627,RNFT1
12628,RNF222
12629,FAM111B
12630,APOD
12631,H1F0
12632,LITAF
12633,TMEM120A
12634,ARID2
12635,SF3B3
12636,BLOC1S3
12637,SP6
12638,ANKRD34B
12639,PLAC9
12640,CLDN4
12641,ZNF573
12642,FAM47E
12643,JPT1
12644,ZNF527
12645,S100A13
12646,ZNF33A
12647,PCDH18
12648,ZNF600
12649,BTBD8
12650,MAOA
12651,C15orf61
12652,NUGGC
12653,TSPYL1
12654,SPANXN3
12655,PNRC2
12656,DRICH1
12657,FHIT
12658,ALKAL2
12659,ZKSCAN3
12660,RRP7A
12661,LIN54
12662,FAM53B
12663,S100A14
12664,KAZN
12665,SLC35E2B
12666,TOGARAM2
12667,NEMP2
12668,ALG1L
12669,KIAA0408
12670,GSPT2
12671,C8orf76
12672,HMGB1
12673,MMP23B
12674,SH2D5
12675,BLOC1S2
12676,SYCP2
12677,ZNF724
12678,IL1RAP
12679,PAX5
